"","source","date","year","temperature","DO","salinity","potential_density","pres","cond","sampleID"
"11813","Mooring",2021-08-30 00:00:27,"2021",7.5585,1.75774,33.6135,26.2495,43.619,3.454239,NA
"11814","Mooring",2021-08-30 00:10:27,"2021",7.5583,1.76793,33.6146,26.2503,43.645,3.454317,NA
"11815","Mooring",2021-08-30 00:20:26,"2021",7.5582,1.78374,33.6158,26.2513,43.578,3.454418,NA
"11816","Mooring",2021-08-30 00:30:27,"2021",7.5571,1.78228,33.6173,26.2527,43.638,3.454466,NA
"11817","Mooring",2021-08-30 00:40:26,"2021",7.5564,1.78085,33.6185,26.2537,43.6,3.454508,NA
"11818","Mooring",2021-08-30 00:50:27,"2021",7.556,1.78693,33.6194,26.2544,43.613,3.454555,NA
"11819","Mooring",2021-08-30 01:00:26,"2021",7.5569,1.81253,33.6203,26.255,43.607,3.454723,NA
"11820","Mooring",2021-08-30 01:10:27,"2021",7.5559,1.80956,33.6216,26.2562,43.54,3.454753,NA
"11821","Mooring",2021-08-30 01:20:26,"2021",7.5548,1.80731,33.623,26.2574,43.614,3.454782,NA
"11822","Mooring",2021-08-30 01:30:27,"2021",7.554,1.80039,33.6233,26.2578,43.453,3.454723,NA
"11823","Mooring",2021-08-30 01:40:27,"2021",7.5536,1.79641,33.6237,26.2582,43.556,3.454741,NA
"11824","Mooring",2021-08-30 01:50:26,"2021",7.5529,1.78548,33.6247,26.259,43.546,3.454765,NA
"11825","Mooring",2021-08-30 02:00:27,"2021",7.5521,1.77542,33.626,26.2602,43.463,3.454806,NA
"11826","Mooring",2021-08-30 02:10:26,"2021",7.5501,1.76798,33.6293,26.2631,43.385,3.454926,NA
"11827","Mooring",2021-08-30 02:20:27,"2021",7.5487,1.76027,33.6309,26.2645,43.461,3.454956,NA
"11828","Mooring",2021-08-30 02:30:26,"2021",7.5499,1.76283,33.6316,26.2649,43.43,3.455129,NA
"11829","Mooring",2021-08-30 02:40:27,"2021",7.551,1.76709,33.6316,26.2648,43.37,3.45523,NA
"11830","Mooring",2021-08-30 02:50:26,"2021",7.5532,1.77564,33.6315,26.2643,43.362,3.45541,NA
"11831","Mooring",2021-08-30 03:00:27,"2021",7.5571,1.79042,33.6305,26.263,43.207,3.45566,NA
"11832","Mooring",2021-08-30 03:10:27,"2021",7.5604,1.79454,33.6306,26.2626,43.142,3.455971,NA
"11833","Mooring",2021-08-30 03:20:26,"2021",7.5589,1.78532,33.6325,26.2643,43.122,3.456007,NA
"11834","Mooring",2021-08-30 03:30:27,"2021",7.5611,1.79452,33.6317,26.2634,43.198,3.456138,NA
"11835","Mooring",2021-08-30 03:40:26,"2021",7.5638,1.80559,33.6306,26.2621,42.964,3.456258,NA
"11836","Mooring",2021-08-30 03:50:27,"2021",7.565,1.80895,33.6301,26.2616,42.934,3.456323,NA
"11837","Mooring",2021-08-30 04:00:26,"2021",7.5677,1.83133,33.6284,26.2598,42.905,3.456401,NA
"11838","Mooring",2021-08-30 04:10:27,"2021",7.5697,1.84732,33.6254,26.2572,42.803,3.456305,NA
"11839","Mooring",2021-08-30 04:20:26,"2021",7.5687,1.84211,33.6251,26.2571,42.753,3.45618,NA
"11840","Mooring",2021-08-30 04:30:27,"2021",7.5682,1.84126,33.6249,26.257,42.637,3.456108,NA
"11841","Mooring",2021-08-30 04:40:27,"2021",7.5669,1.83093,33.626,26.2581,42.678,3.456102,NA
"11842","Mooring",2021-08-30 04:50:26,"2021",7.5669,1.83702,33.6254,26.2576,42.609,3.456042,NA
"11843","Mooring",2021-08-30 05:00:27,"2021",7.5671,1.83813,33.6245,26.2568,42.535,3.455971,NA
"11844","Mooring",2021-08-30 05:10:26,"2021",7.5685,1.85509,33.6225,26.2551,42.451,3.455911,NA
"11845","Mooring",2021-08-30 05:20:27,"2021",7.569,1.86134,33.6222,26.2547,42.395,3.455923,NA
"11846","Mooring",2021-08-30 05:30:26,"2021",7.5687,1.86766,33.6231,26.2555,42.396,3.455983,NA
"11847","Mooring",2021-08-30 05:40:27,"2021",7.5683,1.86588,33.6239,26.2562,42.268,3.456012,NA
"11848","Mooring",2021-08-30 05:50:26,"2021",7.5672,1.86447,33.6257,26.2578,42.255,3.456078,NA
"11849","Mooring",2021-08-30 06:00:27,"2021",7.5661,1.86102,33.6281,26.2598,42.214,3.456198,NA
"11850","Mooring",2021-08-30 06:10:27,"2021",7.5655,1.85673,33.6295,26.261,42.277,3.456281,NA
"11851","Mooring",2021-08-30 06:20:26,"2021",7.5664,1.86622,33.6294,26.2608,42.223,3.456347,NA
"11852","Mooring",2021-08-30 06:30:27,"2021",7.5661,1.8676,33.6306,26.2618,42.128,3.456431,NA
"11853","Mooring",2021-08-30 06:40:26,"2021",7.5665,1.87016,33.631,26.262,42.11,3.456502,NA
"11854","Mooring",2021-08-30 06:50:27,"2021",7.5679,1.88018,33.6298,26.2609,42.048,3.456508,NA
"11855","Mooring",2021-08-30 07:00:26,"2021",7.5675,1.88335,33.6307,26.2617,42.161,3.456568,NA
"11856","Mooring",2021-08-30 07:10:27,"2021",7.5705,1.90371,33.6269,26.2583,42.087,3.456478,NA
"11857","Mooring",2021-08-30 07:20:26,"2021",7.5697,1.89708,33.6247,26.2567,42.169,3.456215,NA
"11858","Mooring",2021-08-30 07:30:27,"2021",7.5725,1.91626,33.6249,26.2564,42.011,3.456472,NA
"11859","Mooring",2021-08-30 07:40:27,"2021",7.5754,1.92908,33.6216,26.2534,42.047,3.456424,NA
"11860","Mooring",2021-08-30 07:50:26,"2021",7.5815,1.9652,33.6146,26.247,42.165,3.456335,NA
"11861","Mooring",2021-08-30 08:00:27,"2021",7.5812,1.96448,33.615,26.2474,42.086,3.456335,NA
"11862","Mooring",2021-08-30 08:10:26,"2021",7.5852,1.98714,33.6102,26.243,42.095,3.456245,NA
"11863","Mooring",2021-08-30 08:20:27,"2021",7.5883,2.01462,33.6062,26.2395,42.023,3.456161,NA
"11864","Mooring",2021-08-30 08:30:26,"2021",7.5963,2.04367,33.5976,26.2315,42.08,3.456072,NA
"11865","Mooring",2021-08-30 08:40:27,"2021",7.5969,2.05969,33.598,26.2318,42.175,3.456173,NA
"11866","Mooring",2021-08-30 08:50:26,"2021",7.6262,2.12172,33.5651,26.2017,42.07,3.455743,NA
"11867","Mooring",2021-08-30 09:00:27,"2021",7.5769,1.97211,33.6202,26.2521,42.113,3.45643,NA
"11868","Mooring",2021-08-30 09:10:27,"2021",7.5947,2.05972,33.6004,26.234,42.086,3.456197,NA
"11869","Mooring",2021-08-30 09:20:26,"2021",7.5793,1.98179,33.6176,26.2497,42.14,3.456412,NA
"11870","Mooring",2021-08-30 09:30:27,"2021",7.5799,1.98291,33.6174,26.2494,42.126,3.456442,NA
"11871","Mooring",2021-08-30 09:40:26,"2021",7.6006,1.95261,33.5942,26.2283,42.359,3.456161,NA
"11872","Mooring",2021-08-30 09:50:27,"2021",7.5853,1.90067,33.6137,26.2458,42.216,3.456586,NA
"11873","Mooring",2021-08-30 10:00:26,"2021",7.576,2.01826,33.6215,26.2532,42.213,3.456478,NA
"11874","Mooring",2021-08-30 10:10:27,"2021",7.5867,2.09219,33.6072,26.2405,42.268,3.45612,NA
"11875","Mooring",2021-08-30 10:20:26,"2021",7.5824,2.07482,33.61,26.2433,42.392,3.455988,NA
"11876","Mooring",2021-08-30 10:30:27,"2021",7.5832,2.09105,33.6059,26.2399,42.4,3.45569,NA
"11877","Mooring",2021-08-30 10:40:27,"2021",7.5894,2.14644,33.5973,26.2323,42.377,3.455445,NA
"11878","Mooring",2021-08-30 10:50:26,"2021",7.5965,2.21811,33.588,26.224,42.462,3.455224,NA
"11879","Mooring",2021-08-30 11:00:27,"2021",7.5984,2.22124,33.5848,26.2212,42.445,3.455104,NA
"11880","Mooring",2021-08-30 11:10:26,"2021",7.5886,2.16565,33.5978,26.2328,42.556,3.455421,NA
"11881","Mooring",2021-08-30 11:20:27,"2021",7.5935,2.22421,33.5928,26.2282,42.576,3.455397,NA
"11882","Mooring",2021-08-30 11:30:26,"2021",7.6007,2.33098,33.5842,26.2204,42.587,3.455253,NA
"11883","Mooring",2021-08-30 11:40:27,"2021",7.5949,2.27805,33.5919,26.2273,42.667,3.455451,NA
"11884","Mooring",2021-08-30 11:50:26,"2021",7.5917,2.26389,33.5988,26.2332,42.65,3.455803,NA
"11885","Mooring",2021-08-30 12:00:27,"2021",7.5919,2.26656,33.601,26.2349,42.845,3.45603,NA
"11886","Mooring",2021-08-30 12:10:27,"2021",7.5929,2.27169,33.5999,26.2338,42.819,3.456018,NA
"11887","Mooring",2021-08-30 12:20:26,"2021",7.5884,2.22624,33.609,26.2417,42.869,3.45646,NA
"11888","Mooring",2021-08-30 12:30:27,"2021",7.5833,2.17203,33.6183,26.2497,42.834,3.456867,NA
"11889","Mooring",2021-08-30 12:40:26,"2021",7.5788,2.12276,33.6266,26.2569,42.884,3.457237,NA
"11890","Mooring",2021-08-30 12:50:27,"2021",7.5757,2.08667,33.633,26.2623,42.843,3.457542,NA
"11891","Mooring",2021-08-30 13:00:26,"2021",7.573,2.05688,33.6388,26.2673,42.886,3.457841,NA
"11892","Mooring",2021-08-30 13:10:27,"2021",7.5729,2.04664,33.6394,26.2678,43.019,3.457901,NA
"11893","Mooring",2021-08-30 13:20:26,"2021",7.5721,2.034,33.6413,26.2694,42.962,3.45799,NA
"11894","Mooring",2021-08-30 13:30:27,"2021",7.5701,2.00094,33.6454,26.2729,43.029,3.458199,NA
"11895","Mooring",2021-08-30 13:40:27,"2021",7.5676,1.96966,33.6505,26.2773,42.97,3.45845,NA
"11896","Mooring",2021-08-30 13:50:26,"2021",7.5676,1.95882,33.6515,26.278,43.032,3.45854,NA
"11897","Mooring",2021-08-30 14:00:27,"2021",7.5679,1.96489,33.6516,26.278,42.948,3.458564,NA
"11898","Mooring",2021-08-30 14:10:26,"2021",7.5676,1.9675,33.6525,26.2788,43.103,3.458636,NA
"11899","Mooring",2021-08-30 14:20:27,"2021",7.5679,1.9712,33.6531,26.2793,43.028,3.458713,NA
"11900","Mooring",2021-08-30 14:30:26,"2021",7.5679,1.97578,33.6537,26.2797,42.996,3.458761,NA
"11901","Mooring",2021-08-30 14:40:27,"2021",7.5681,1.98988,33.654,26.2799,42.979,3.458815,NA
"11902","Mooring",2021-08-30 14:50:26,"2021",7.5678,1.98868,33.6551,26.2809,43.02,3.458893,NA
"11903","Mooring",2021-08-30 15:00:27,"2021",7.5682,1.99184,33.6558,26.2813,43.06,3.458988,NA
"11904","Mooring",2021-08-30 15:10:27,"2021",7.5676,1.99039,33.6575,26.2827,43.059,3.459096,NA
"11905","Mooring",2021-08-30 15:20:26,"2021",7.5677,1.98895,33.6587,26.2837,43.129,3.459221,NA
"11906","Mooring",2021-08-30 15:30:27,"2021",7.5677,1.98144,33.66,26.2847,43.123,3.459335,NA
"11907","Mooring",2021-08-30 15:40:26,"2021",7.5669,1.97281,33.662,26.2864,43.015,3.459442,NA
"11908","Mooring",2021-08-30 15:50:27,"2021",7.5669,1.96963,33.6629,26.2871,42.932,3.459526,NA
"11909","Mooring",2021-08-30 16:00:26,"2021",7.5672,1.97277,33.6628,26.287,42.793,3.459538,NA
"11910","Mooring",2021-08-30 16:10:27,"2021",7.567,1.97455,33.6633,26.2874,43.032,3.459574,NA
"11911","Mooring",2021-08-30 16:20:26,"2021",7.5678,1.97647,33.6624,26.2866,42.776,3.459556,NA
"11912","Mooring",2021-08-30 16:30:27,"2021",7.5687,1.98628,33.6607,26.2851,42.922,3.45949,NA
"11913","Mooring",2021-08-30 16:40:27,"2021",7.5724,2.02623,33.6529,26.2784,42.812,3.45909,NA
"11914","Mooring",2021-08-30 16:50:26,"2021",7.5734,2.04425,33.6518,26.2774,42.939,3.459078,NA
"11915","Mooring",2021-08-30 17:00:27,"2021",7.5746,2.05423,33.6494,26.2753,42.872,3.458958,NA
"11916","Mooring",2021-08-30 17:10:26,"2021",7.5761,2.06971,33.6467,26.2731,42.833,3.458851,NA
"11917","Mooring",2021-08-30 17:20:27,"2021",7.5777,2.09352,33.6431,26.27,42.718,3.458659,NA
"11918","Mooring",2021-08-30 17:30:26,"2021",7.5781,2.09456,33.6424,26.2694,42.657,3.458623,NA
"11919","Mooring",2021-08-30 17:40:27,"2021",7.5796,2.1156,33.6395,26.2669,42.761,3.458492,NA
"11920","Mooring",2021-08-30 17:50:26,"2021",7.581,2.13678,33.6365,26.2643,42.606,3.458337,NA
"11921","Mooring",2021-08-30 18:00:27,"2021",7.5819,2.14277,33.635,26.263,42.734,3.458283,NA
"11922","Mooring",2021-08-30 18:10:27,"2021",7.5836,2.16405,33.6316,26.2601,42.783,3.458127,NA
"11923","Mooring",2021-08-30 18:20:26,"2021",7.5863,2.19499,33.6267,26.2559,42.596,3.4579,NA
"11924","Mooring",2021-08-30 18:30:27,"2021",7.5887,2.22165,33.6223,26.2521,42.693,3.457709,NA
"11925","Mooring",2021-08-30 18:40:26,"2021",7.5905,2.23329,33.6192,26.2493,42.6,3.457584,NA
"11926","Mooring",2021-08-30 18:50:27,"2021",7.5905,2.24161,33.6191,26.2493,42.603,3.457572,NA
"11927","Mooring",2021-08-30 19:00:26,"2021",7.5911,2.2488,33.6179,26.2483,42.672,3.457518,NA
"11928","Mooring",2021-08-30 19:10:27,"2021",7.5933,2.26888,33.6139,26.2448,42.634,3.457345,NA
"11929","Mooring",2021-08-30 19:20:26,"2021",7.6048,2.33654,33.5948,26.2281,42.801,3.45661,NA
"11930","Mooring",2021-08-30 19:30:27,"2021",7.6016,2.34011,33.5999,26.2326,42.736,3.456801,NA
"11931","Mooring",2021-08-30 19:40:27,"2021",7.6097,2.42109,33.5881,26.2222,42.649,3.456418,NA
"11932","Mooring",2021-08-30 19:50:26,"2021",7.6143,2.45033,33.5806,26.2156,42.67,3.456143,NA
"11933","Mooring",2021-08-30 20:00:27,"2021",7.6246,2.50518,33.5684,26.2046,42.766,3.455934,NA
"11934","Mooring",2021-08-30 20:10:26,"2021",7.6299,2.52809,33.5622,26.1989,42.743,3.455833,NA
"11935","Mooring",2021-08-30 20:20:27,"2021",7.6322,2.53135,33.5593,26.1963,42.698,3.455773,NA
"11936","Mooring",2021-08-30 20:30:26,"2021",7.6302,2.53344,33.5598,26.197,42.618,3.455635,NA
"11937","Mooring",2021-08-30 20:40:27,"2021",7.6221,2.50702,33.5681,26.2047,42.721,3.455677,NA
"11938","Mooring",2021-08-30 20:50:26,"2021",7.6232,2.50537,33.5657,26.2027,42.741,3.455564,NA
"11939","Mooring",2021-08-30 21:00:27,"2021",7.6224,2.50372,33.5662,26.2032,42.836,3.455534,NA
"11940","Mooring",2021-08-30 21:10:27,"2021",7.6247,2.52351,33.5623,26.1997,42.777,3.455379,NA
"11941","Mooring",2021-08-30 21:20:26,"2021",7.6214,2.50403,33.5659,26.2031,42.919,3.455421,NA
"11942","Mooring",2021-08-30 21:30:27,"2021",7.6221,2.48824,33.5634,26.201,42.893,3.455253,NA
"11943","Mooring",2021-08-30 21:40:26,"2021",7.621,2.47166,33.5643,26.2018,42.977,3.455241,NA
"11944","Mooring",2021-08-30 21:50:27,"2021",7.6193,2.4548,33.5637,26.2016,42.884,3.455032,NA
"11945","Mooring",2021-08-30 22:00:26,"2021",7.6197,2.4607,33.5601,26.1988,43.019,3.454746,NA
"11946","Mooring",2021-08-30 22:10:27,"2021",7.6207,2.46358,33.5577,26.1967,43.132,3.454614,NA
"11947","Mooring",2021-08-30 22:20:26,"2021",7.6207,2.46701,33.5568,26.196,43.013,3.454519,NA
"11948","Mooring",2021-08-30 22:30:27,"2021",7.6185,2.45557,33.5596,26.1985,43.092,3.45459,NA
"11949","Mooring",2021-08-30 22:40:27,"2021",7.6171,2.44907,33.5618,26.2004,43.18,3.454668,NA
"11950","Mooring",2021-08-30 22:50:26,"2021",7.6143,2.42609,33.5667,26.2047,43.112,3.454877,NA
"11951","Mooring",2021-08-30 23:00:27,"2021",7.611,2.40296,33.5721,26.2094,43.193,3.45508,NA
"11952","Mooring",2021-08-30 23:10:26,"2021",7.6024,2.32576,33.589,26.2239,43.333,3.455881,NA
"11953","Mooring",2021-08-30 23:20:27,"2021",7.5958,2.26763,33.6023,26.2353,43.136,3.456514,NA
"11954","Mooring",2021-08-30 23:30:26,"2021",7.5922,2.23768,33.6098,26.2417,43.239,3.456891,NA
"11955","Mooring",2021-08-30 23:40:27,"2021",7.5895,2.2056,33.6158,26.2468,43.389,3.457213,NA
"11956","Mooring",2021-08-30 23:50:26,"2021",7.5859,2.17497,33.6233,26.2532,43.425,3.457578,NA
"11957","Mooring",2021-08-31 00:00:27,"2021",7.5832,2.14979,33.628,26.2574,43.477,3.457781,NA
"11958","Mooring",2021-08-31 00:10:27,"2021",7.5801,2.11278,33.632,26.2609,43.44,3.457877,NA
"11959","Mooring",2021-08-31 00:20:26,"2021",7.5718,2.00368,33.6388,26.2675,43.571,3.457763,NA
"11960","Mooring",2021-08-31 00:30:27,"2021",7.5651,1.90854,33.6463,26.2743,43.552,3.457859,NA
"11961","Mooring",2021-08-31 00:40:26,"2021",7.567,1.92266,33.6451,26.2731,43.509,3.457919,NA
"11962","Mooring",2021-08-31 00:50:27,"2021",7.5576,1.80896,33.657,26.2838,43.602,3.458182,NA
"11963","Mooring",2021-08-31 01:00:26,"2021",7.5503,1.72042,33.6677,26.2933,43.578,3.45851,NA
"11964","Mooring",2021-08-31 01:10:27,"2021",7.5437,1.65162,33.6791,26.3031,43.5,3.458971,NA
"11965","Mooring",2021-08-31 01:20:26,"2021",7.5405,1.62283,33.6845,26.3078,43.617,3.459186,NA
"11966","Mooring",2021-08-31 01:30:27,"2021",7.5384,1.5921,33.6879,26.3108,43.562,3.459311,NA
"11967","Mooring",2021-08-31 01:40:27,"2021",7.54,1.59912,33.6859,26.309,43.649,3.459276,NA
"11968","Mooring",2021-08-31 01:50:26,"2021",7.5386,1.59275,33.688,26.3109,43.519,3.459335,NA
"11969","Mooring",2021-08-31 02:00:27,"2021",7.5374,1.56797,33.6904,26.3129,43.477,3.459449,NA
"11970","Mooring",2021-08-31 02:10:26,"2021",7.5339,1.53639,33.697,26.3186,43.495,3.459742,NA
"11971","Mooring",2021-08-31 02:20:27,"2021",7.5315,1.51115,33.7022,26.3231,43.493,3.460011,NA
"11972","Mooring",2021-08-31 02:30:26,"2021",7.528,1.47579,33.7094,26.3291,43.431,3.460357,NA
"11973","Mooring",2021-08-31 02:40:27,"2021",7.5244,1.44685,33.7169,26.3356,43.545,3.460728,NA
"11974","Mooring",2021-08-31 02:50:26,"2021",7.5213,1.42533,33.7231,26.3409,43.419,3.461027,NA
"11975","Mooring",2021-08-31 03:00:27,"2021",7.5205,1.41416,33.725,26.3425,43.376,3.461122,NA
"11976","Mooring",2021-08-31 03:10:27,"2021",7.5194,1.40499,33.7275,26.3447,43.413,3.461254,NA
"11977","Mooring",2021-08-31 03:20:26,"2021",7.5168,1.39581,33.7332,26.3495,43.332,3.461547,NA
"11978","Mooring",2021-08-31 03:30:27,"2021",7.5165,1.39322,33.7343,26.3504,43.18,3.461619,NA
"11979","Mooring",2021-08-31 03:40:26,"2021",7.5164,1.38979,33.735,26.3509,43.344,3.461678,NA
"11980","Mooring",2021-08-31 03:50:27,"2021",7.5161,1.39151,33.7355,26.3514,43.209,3.461696,NA
"11981","Mooring",2021-08-31 04:00:26,"2021",7.516,1.39438,33.7361,26.3519,43.139,3.461738,NA
"11982","Mooring",2021-08-31 04:10:27,"2021",7.5155,1.39899,33.7376,26.3531,43.142,3.461828,NA
"11983","Mooring",2021-08-31 04:20:26,"2021",7.5146,1.39465,33.7395,26.3548,43.11,3.461917,NA
"11984","Mooring",2021-08-31 04:30:27,"2021",7.5135,1.39121,33.742,26.3569,43.085,3.462049,NA
"11985","Mooring",2021-08-31 04:40:27,"2021",7.5132,1.38948,33.7428,26.3575,43.019,3.462097,NA
"11986","Mooring",2021-08-31 04:50:26,"2021",7.513,1.38949,33.7431,26.3579,42.997,3.462109,NA
"11987","Mooring",2021-08-31 05:00:27,"2021",7.513,1.38744,33.7435,26.3581,42.845,3.462133,NA
"11988","Mooring",2021-08-31 05:10:26,"2021",7.5125,1.38831,33.7441,26.3587,42.805,3.462145,NA
"11989","Mooring",2021-08-31 05:20:27,"2021",7.5128,1.38395,33.7441,26.3586,42.675,3.462162,NA
"11990","Mooring",2021-08-31 05:30:26,"2021",7.5125,1.3805,33.7452,26.3595,42.669,3.462234,NA
"11991","Mooring",2021-08-31 05:40:27,"2021",7.5123,1.37936,33.7457,26.3599,42.658,3.462264,NA
"11992","Mooring",2021-08-31 05:50:26,"2021",7.5118,1.38168,33.7466,26.3608,42.667,3.462306,NA
"11993","Mooring",2021-08-31 06:00:27,"2021",7.5119,1.37962,33.7469,26.3609,42.517,3.46233,NA
"11994","Mooring",2021-08-31 06:10:27,"2021",7.5117,1.37931,33.7472,26.3612,42.361,3.462336,NA
"11995","Mooring",2021-08-31 06:20:26,"2021",7.5118,1.38077,33.7471,26.3612,42.418,3.462342,NA
"11996","Mooring",2021-08-31 06:30:27,"2021",7.512,1.3793,33.7469,26.361,42.376,3.462342,NA
"11997","Mooring",2021-08-31 06:40:26,"2021",7.5122,1.37901,33.7468,26.3608,42.351,3.462348,NA
"11998","Mooring",2021-08-31 06:50:27,"2021",7.5118,1.38132,33.7472,26.3612,42.276,3.462342,NA
"11999","Mooring",2021-08-31 07:00:26,"2021",7.5121,1.38013,33.7466,26.3607,42.174,3.462312,NA
"12000","Mooring",2021-08-31 07:10:27,"2021",7.5124,1.37866,33.7466,26.3606,42.027,3.462324,NA
"12001","Mooring",2021-08-31 07:20:26,"2021",7.5123,1.38013,33.7462,26.3603,42.13,3.462288,NA
"12002","Mooring",2021-08-31 07:30:27,"2021",7.5128,1.38268,33.7455,26.3597,41.97,3.462258,NA
"12003","Mooring",2021-08-31 07:40:27,"2021",7.5131,1.37863,33.7449,26.3592,41.986,3.462234,NA
"12004","Mooring",2021-08-31 07:50:26,"2021",7.5134,1.387,33.744,26.3585,41.945,3.46218,NA
"12005","Mooring",2021-08-31 08:00:27,"2021",7.5146,1.40052,33.7415,26.3563,41.972,3.462055,NA
"12006","Mooring",2021-08-31 08:10:26,"2021",7.5156,1.40593,33.7395,26.3546,41.948,3.461959,NA
"12007","Mooring",2021-08-31 08:20:27,"2021",7.5178,1.41858,33.7351,26.3508,41.958,3.46175,NA
"12008","Mooring",2021-08-31 08:30:26,"2021",7.5243,1.48364,33.7232,26.3406,42.013,3.461236,NA
"12009","Mooring",2021-08-31 08:40:27,"2021",7.5266,1.50325,33.719,26.3369,41.946,3.46105,NA
"12010","Mooring",2021-08-31 08:50:26,"2021",7.5348,1.58237,33.7044,26.3242,41.993,3.46044,NA
"12011","Mooring",2021-08-31 09:00:27,"2021",7.5387,1.64026,33.6982,26.3189,42.009,3.460219,NA
"12012","Mooring",2021-08-31 09:10:27,"2021",7.5434,1.69416,33.69,26.3117,41.915,3.459879,NA
"12013","Mooring",2021-08-31 09:20:26,"2021",7.5445,1.71555,33.6886,26.3104,41.851,3.459843,NA
"12014","Mooring",2021-08-31 09:30:27,"2021",7.5474,1.7454,33.684,26.3065,41.882,3.459681,NA
"12015","Mooring",2021-08-31 09:40:26,"2021",7.5413,1.69063,33.695,26.316,41.962,3.460153,NA
"12016","Mooring",2021-08-31 09:50:27,"2021",7.5389,1.66839,33.6991,26.3195,41.994,3.460321,NA
"12017","Mooring",2021-08-31 10:00:26,"2021",7.5362,1.64344,33.7036,26.3235,42.017,3.4605,NA
"12018","Mooring",2021-08-31 10:10:27,"2021",7.5354,1.63402,33.7051,26.3248,41.95,3.46056,NA
"12019","Mooring",2021-08-31 10:20:26,"2021",7.5348,1.61965,33.7064,26.3259,42.008,3.460626,NA
"12020","Mooring",2021-08-31 10:30:27,"2021",7.5351,1.6298,33.7059,26.3254,42.034,3.460608,NA
"12021","Mooring",2021-08-31 10:40:27,"2021",7.5336,1.61711,33.7085,26.3277,42.113,3.460721,NA
"12022","Mooring",2021-08-31 10:50:26,"2021",7.5327,1.60274,33.7108,26.3296,42.08,3.460847,NA
"12023","Mooring",2021-08-31 11:00:27,"2021",7.5326,1.60367,33.7111,26.3298,42.101,3.460865,NA
"12024","Mooring",2021-08-31 11:10:26,"2021",7.5328,1.60135,33.7108,26.3296,42.114,3.460859,NA
"12025","Mooring",2021-08-31 11:20:27,"2021",7.5334,1.61003,33.71,26.3289,42.256,3.460841,NA
"12026","Mooring",2021-08-31 11:30:26,"2021",7.5342,1.62497,33.7082,26.3273,42.17,3.460745,NA
"12027","Mooring",2021-08-31 11:40:27,"2021",7.5349,1.63761,33.7065,26.3259,42.226,3.460662,NA
"12028","Mooring",2021-08-31 11:50:26,"2021",7.5355,1.63698,33.7058,26.3253,42.27,3.460644,NA
"12029","Mooring",2021-08-31 12:00:27,"2021",7.536,1.64046,33.7048,26.3244,42.393,3.460608,NA
"12030","Mooring",2021-08-31 12:10:27,"2021",7.5369,1.65776,33.7031,26.3229,42.454,3.46053,NA
"12031","Mooring",2021-08-31 12:20:26,"2021",7.5374,1.66143,33.7022,26.3222,42.429,3.460494,NA
"12032","Mooring",2021-08-31 12:30:27,"2021",7.5376,1.66086,33.702,26.322,42.572,3.4605,NA
"12033","Mooring",2021-08-31 12:40:26,"2021",7.5376,1.65882,33.7021,26.3221,42.434,3.460494,NA
"12034","Mooring",2021-08-31 12:50:27,"2021",7.5385,1.66864,33.7006,26.3208,42.586,3.460447,NA
"12035","Mooring",2021-08-31 13:00:26,"2021",7.5388,1.66745,33.7001,26.3203,42.607,3.460435,NA
"12036","Mooring",2021-08-31 13:10:27,"2021",7.5393,1.66688,33.6997,26.3199,42.672,3.460441,NA
"12037","Mooring",2021-08-31 13:20:26,"2021",7.5394,1.66776,33.6993,26.3197,42.729,3.460423,NA
"12038","Mooring",2021-08-31 13:30:27,"2021",7.5398,1.6643,33.6987,26.3191,42.781,3.460399,NA
"12039","Mooring",2021-08-31 13:40:27,"2021",7.5401,1.67496,33.6982,26.3186,42.721,3.460375,NA
"12040","Mooring",2021-08-31 13:50:26,"2021",7.5403,1.67465,33.698,26.3185,42.817,3.460381,NA
"12041","Mooring",2021-08-31 14:00:27,"2021",7.5407,1.6732,33.6975,26.318,42.803,3.460369,NA
"12042","Mooring",2021-08-31 14:10:26,"2021",7.5412,1.67724,33.6965,26.3172,42.828,3.460321,NA
"12043","Mooring",2021-08-31 14:20:27,"2021",7.5394,1.64464,33.701,26.3209,42.819,3.460578,NA
"12044","Mooring",2021-08-31 14:30:26,"2021",7.5348,1.59265,33.7108,26.3293,42.986,3.46108,NA
"12045","Mooring",2021-08-31 14:40:27,"2021",7.5322,1.56084,33.7163,26.334,42.849,3.461349,NA
"12046","Mooring",2021-08-31 14:50:26,"2021",7.5312,1.53501,33.7188,26.3362,42.892,3.461493,NA
"12047","Mooring",2021-08-31 15:00:27,"2021",7.5288,1.51468,33.7233,26.34,42.966,3.461696,NA
"12048","Mooring",2021-08-31 15:10:27,"2021",7.5275,1.49949,33.7259,26.3423,42.97,3.461816,NA
